room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12753493,50070806,Entire home/apt,Busan,Suyeong,38,5.0,3,1.0,30.0,,35.154463,129.121351,2017-01-16 04:04:00.456841
8447821,15448315,Entire home/apt,Busan,Haeundae,4,4.5,4,4.0,30.0,,35.15882,129.154481,2017-01-16 04:04:00.438773
12001039,64142483,Entire home/apt,Busan,Busanjin,9,5.0,4,0.0,15.0,,35.158465,129.050743,2017-01-16 04:03:59.716206
8372681,15448315,Entire home/apt,Busan,Haeundae,10,4.5,4,4.0,29.0,,35.15917,129.156377,2017-01-16 04:03:59.710415
3824412,15448315,Entire home/apt,Busan,Haeundae,59,4.5,8,8.0,24.0,,35.159754,129.156589,2017-01-16 04:03:59.707675
10498521,294032,Entire home/apt,Busan,Suyeong,31,4.5,4,1.0,39.0,,35.156794,129.115308,2017-01-16 04:03:59.696031
16562278,94130346,Entire home/apt,Busan,Suyeong,0,0.0,4,1.0,39.0,,35.167138,129.11295,2017-01-16 04:03:59.686305
15029795,94907522,Entire home/apt,Busan,Busanjin,1,0.0,2,1.0,31.0,,35.160488,129.059097,2017-01-16 04:03:52.008789
1986793,9304699,Entire home/apt,Busan,Yeonje,52,4.5,3,2.0,27.0,,35.175678,129.058368,2017-01-16 04:03:51.995614
15990888,79987967,Entire home/apt,Busan,Nam,0,0.0,2,1.0,27.0,,35.137961,129.068278,2017-01-16 04:03:51.993653
14982648,94417006,Entire home/apt,Busan,Nam,2,0.0,3,1.0,34.0,,35.125787,129.096892,2017-01-16 04:03:51.984721
12991160,31047081,Entire home/apt,Busan,Yeonje,0,0.0,5,1.0,39.0,,35.178721,129.071756,2017-01-16 04:03:51.982156
16433370,65909084,Entire home/apt,Incheon,Jung,0,0.0,8,2.0,33.0,,35.106108,129.023502,2017-01-16 04:03:48.839176
15213272,96649803,Entire home/apt,Busan,Yeonje,12,4.5,4,1.0,36.0,,35.181226,129.078488,2017-01-16 04:03:48.829403
11282584,47423042,Entire home/apt,Busan,Busanjin,34,4.5,3,1.0,40.0,,35.158716,129.053897,2017-01-16 04:03:47.653729
9832459,50635037,Entire home/apt,Busan,Buk,25,4.0,2,1.0,31.0,,35.200306,129.060079,2017-01-16 04:03:47.651511
8077434,35442568,Entire home/apt,Incheon,Jung,13,4.5,5,2.0,35.0,,35.101773,129.026406,2017-01-16 04:03:47.646016
11818659,48366671,Entire home/apt,Busan,Suyeong,70,5.0,6,1.0,13.0,,35.151907,129.11724,2017-01-16 04:03:47.640621
